id_berita,entitas,label
43,februari 2025,DAT
43,100 milimeter,QTY
43,10 - 60 persen,PRC
43,nusa tenggara barat,GPE
44,liputan6. com,PRD
44,mataram,GPE
44,kota,GPE
44,mataram ntb,GPE
44,"badan meteorologi, klimatologi, dan geofisika",ORG
44,bmkg,ORG
44,empat,CRD
44,mataram,GPE
44,kepala stasiun meteorologi,ORG
44,zainuddin abdul madjid,PER
44,zam ) lombok,NOR
44,satria topan primadi,PER
44,850 milibar ( mb ),QTY
44,700 mb,QTY
44,70 - 90 persen,PRC
44,30 dbz,QTY
44,kota mataram,GPE
44,kabupaten lombok barat,GPE
44,satria,PER
44,mataram,GPE
44,senin ( 7 / 7 / 2,DAT
44,025,CRD
44,tiga,CRD
44,satria,PER
44,nusa tenggara barat,GPE
44,7 juli sampai 9 juli 2025,DAT
44,7 juli,DAT
44,kota mataram,GPE
44,kabupaten lombok barat,GPE
44,kabupaten lombok utara,GPE
44,sumbawa barat,GPE
44,dompu,GPE
44,bima,GPE
44,8 juli,DAT
44,lombok timur,GPE
44,lombok tengah,GPE
44,sumbawa,GPE
44,kabupaten bima,GPE
44,9 juli,DAT
44,lombok timur,GPE
44,lombok tengah,GPE
44,sumbawa barat,GPE
44,sumbawa,GPE
44,dompu,GPE
45,kabupaten badung,GPE
45,provinsi bali,GPE
45,24 februari 2026,DAT
45,xinhua,ORG
45,dicky,ORG
45,##inglasi,ORG
45,bali,GPE
45,indonesia,GPE
45,denpasar,GPE
45,dae,GPE
45,rah sanur,PER
45,selasa ( 24 / 2 / 2026 ),DAT
45,kabupaten badung,GPE
45,provinsi bali,GPE
45,24 februari 2026,DAT
45,xinhua,PER
45,dicky bisinglasi,PER
45,kantor berita xinhua,ORG
46,kepala kantor wilayah ( kakanwil ) kemenkumham sulawesi utara,NOR
46,ronald lumbuun,PER
46,lap,LOC
46,kelas iia,FAC
46,manado,LOC
46,dua hari,QTY
46,ronald lumbuun,PER
46,sabtu ( 28 / 1 / 2023 ),DAT
46,ronald lumbuun,PER
46,lap,LOC
46,##as,FAC
46,manado,LOC
46,sabtu ( 28 / 1 ),DAT
46,kepala,NOR
46,lapas kelas iia manado,ORG
46,marulye simbolon,PER
46,j,PER
46,dapur lapas,LOC
46,binaan pemasyarakatan ( wbp ) lapas,ORG
46,lapas manado,ORG
46,p2u,LOC
46,ju,ORG
46,ga,PER
46,ronald lumbuun,PER
46,gereja,LOC
46,oikumene,ORG
46,iman,LOC
46,##uel,ORG
46,masjid nurul iman,LOC
46,187,CRD
46,kalapas,ORG
46,ka. kplp,ORG
46,regu,NOR
46,pengamanan,ORG
46,kala,NOR
46,##pas manado,ORG
46,marulye simbolon,PER
46,kan,NOR
46,kelurahan bailang,GPE
46,kota manado,GPE
46,jumat ( 27 / 1 ),DAT
46,02,TIM
46,. 00 wita,TIM
46,lembaga pemasyarakatan kelas iia manado,FAC
56,triberita. com,ORG
56,makassar sulsel,GPE
56,sabtu ( 27 / 12 / 2025 ),DAT
56,provinsi,GPE
56,sulawesi selatan,GPE
56,50cm,QTY
56,jalan perintis kemerdekaan,LOC
56,urip sumoharjo,LOC
56,jalan ap pe,LOC
56,ttarani,LOC
56,makassar,GPE
56,pemerintah,NOR
57,liputan6. com,PRD
57,manado,GPE
57,kota manado,GPE
57,2 jam,QTY
57,selasa ( 1 / 9 / 2024 ),DAT
57,provinsi sulut,GPE
57,jalan malalayang,LOC
57,do,PER
57,14. 00 wita,TIM
57,selasa ( 1 / 9 / 2024 ),DAT
57,kelurahan bahu,GPE
57,kecamatan malalalayang,GPE
57,sherly,PER
57,kecamatan malalayang,GPE
57,##tis,ORG
57,roda empat,PRD
57,kelurahan bahu,GPE
57,kelurahan ranotana,GPE
57,kelurahan kleak,GPE
57,"badan meteorologi, klimatologi, dan geofisika",ORG
57,bmkg,ORG
57,sulut,GPE
57,pertama,ORD
57,oktober 2024,DAT
57,koordinator bidang observasi dan informasi bmkg stasiun klimatologi minahasa utara,ORG
57,m candra buana,PER
57,kabupaten bolaang mongondow timur,GPE
57,kabupaten bolaang mongondouw utara,GPE
57,kabupaten bolaang mongondow,GPE
57,kabupaten,GPE
57,bolaang selatan,GPE
57,kota kotamobagu,GPE
57,pertama,ORD
57,november,DAT
57,satu bulan,QTY
57,oktober,DAT
57,pertama,ORD
57,oktober 2024,DAT
57,kota manado,GPE
57,kota tomohon,GPE
57,kota bitung,GPE
57,kabupaten minahasa,GPE
57,kabupaten minahasa utara,GPE
57,kabupaten minahasa selatan,GPE
57,kabupaten minahasa tenggara,GPE
57,tiga,CRD
57,kabupaten kepulauan sitaro,GPE
57,kabupaten kepulauan sangihe,GPE
57,kabupaten kepulauan talaud,GPE
57,februari tahun 2024,DAT
59,bali,GPE
59,wahana lingkungan hidup indonesia,ORG
59,walhi ) bali,ORG
59,direk,PER
59,##t,ORG
59,ur eksekutif walhi bali i made juli,ORG
59,untung pratama,PER
59,detikcom,ORG
59,selasa ( 7 / 12 / 2021 ),DAT
59,juli,PER
59,bali,GPE
59,30 persen,PRC
59,pulau dewata,LOC
59,juli,DAT
59,kota denpasar,GPE
59,##ak kreneng,ORG
59,sub,PER
59,##ak renon,ORG
59,wal,NOR
59,##hi bali,ORG
59,pemerintah provinsi ( pemprov ) bali,NOR
59,pemprov bali,NOR
59,3,CRD
59,bali,GPE
59,tiga,CRD
59,kabupaten badung,GPE
59,kabupaten tabanan,GPE
59,kabu,GPE
59,paten jembrana,ORG
59,pemprov bali,NOR
59,jalan tol gilimanuk - meng,FAC
59,##wi,LOC
59,walhi,PER
59,tol gilimanuk - mengwi,FAC
59,pemprov bali,NOR
59,ek,LOC
59,tol gili,FAC
59,##man,LOC
59,##uk,FAC
59,mengwi,LOC
59,"balai besar meteorologi, klimatologi, dan geofisika ( bmkg ) wilayah iii denpasar",ORG
59,bali,GPE
60,bali,GPE
60,jalan baypass ngurah rai,LOC
60,simpang dewa ruci,LOC
60,kuta,GPE
60,detikbali,ORG
60,rabu ( 10 / 9 / 2025 ),DAT
60,bali,GPE
60,selasa ( 9 / 9 ),DAT
60,jalan bypass ngurah rai,LOC
60,simpang dewa ruci,LOC
60,kuta,GPE
60,nusa dua,GPE
60,badung,GPE
60,kendaraan roda,PRD
60,dua,CRD
60,empat,CRD
60,2 kilometer ( km,QTY
60,jalan depan,LOC
60,stasiun pengisian bahan bakar umum ( spbu,LOC
60,desa pemogan,GPE
60,pura tanah kilap,LOC
60,denpasar,GPE
60,kedua,ORD
60,jalan sunset road,LOC
60,simpang dewa ruci,LOC
60,nusa dua,LOC
60,depan,LOC
60,toko krisna,LOC
60,tol bali mandara,FAC
60,detikbali,ORG
60,11. 00 wita,TIM
60,simpang dewa ruci,LOC
60,simpang dewa ruci,LOC
60,perahu karet,PRD
60,mobil,PRD
60,mobil,PRD
60,denpasar bali,GPE
60,lir,PER
60,id,PER
61,bali,GPE
61,selasa ( 9 / 9 / 2025 ),DAT
61,rabu ( 10 / 9 / 2025 ),DAT
61,jalan bypass ngurah rai,LOC
61,simpang dewa ruci,LOC
61,kuta,GPE
61,nusa dua,LOC
61,badung,GPE
61,dua,CRD
61,empat,CRD
61,2 kilometer ( km ),QTY
61,jalan depan,LOC
61,stasiun pengisian bahan bakar umum ( spbu,LOC
61,desa pemogan,GPE
61,pura tanah kil,LOC
61,##ap,GPE
61,denpas,GPE
61,ar,PER
61,kedua,ORD
61,jalan sunset road,LOC
61,simpang dewa ruci,LOC
61,selatan,LOC
61,nusa dua,LOC
61,toko krisna,LOC
61,tol bali mandara,FAC
61,detikbali,ORG
61,11. 00 wita,TIM
61,simpang dewa ruci,LOC
61,g dewa ruci,PER
61,perahu karet,PRD
61,balai besar meteorologi klimatologi dan geofisika ( bbmkg ) wilayah iii denpasar,ORG
61,bali,GPE
61,dua hari,QTY
61,ekuatorial rossby,LOC
61,gelombang ekuatorial rossby,LOC
61,bali,GPE
61,ketua kelompok kerja operasional meteorologi bbmkg wilayah iii,ORG
61,wayan musteana,PER
61,denpasar,GPE
61,antara,ORG
61,rabu ( 10 / 9 ),DAT
61,500 milibar ( mb ),QTY
61,gelombang ekuatorial rossby,ORG
61,ross,LOC
61,##by ekuator,ORG
61,ekuator,LOC
62,bali,GPE
62,bandara internasional i gusti ngurah rai,FAC
62,pesawat,PRD
62,communication and legal division head,ORG
62,bandara,FAC
62,i gusti ngurah rai,ORG
62,gede eka sandi asmadi,PER
62,eka,PER
62,detikbali,ORG
62,kamis ( 11 / 9 / 2025 ),DAT
62,denpasar,GPE
62,bandara i gusti ngurah rai,FAC
62,rabu ( 12 / 9 ),DAT
62,simpang dewa ruci,LOC
62,kuta,GPE
62,bali,GPE
62,land transport bandara,ORG
62,eka,PER
62,advertisement,ORG
62,eka,PER
62,pengelola bandara ngurah rai,ORG
62,bali,GPE
62,bandara i gusti ngurah rai,FAC
62,eka,PER
62,eka,PER
62,bali,GPE
62,an,PER
62,kahar,ORG
62,force majeure,ORG
62,sembilan,CRD
62,bali,GPE
62,24 jam,QTY
63,bali,GPE
63,bali,GPE
63,10 september 2025,DAT
63,gubernur bali,NOR
63,wayan koster,PER
63,enam,CRD
63,bali,GPE
63,denpasar,GPE
63,jembrana,GPE
63,gianyar,GPE
63,klungkung,GPE
63,badung,GPE
63,tabanan,GPE
63,16,CRD
63,menteri koordinator bidang infrastruktur dan pembangunan kewilayahan,NOR
63,agus harimurti yudhoyono,PER
63,ahy,PER
63,##ue,EVT
63,badung,GPE
63,n,LOC
63,gianyar,ORG
63,denpasar,GPE
63,advertisement,ORG
63,badung,GPE
63,gianyar,GPE
63,badung,GPE
63,kuta utara,GPE
63,denpasar,GPE
63,kos,PER
63,jalan sulawesi,LOC
63,denpasar,GPE
63,detikb,ORG
63,ali,PER
63,jumat ( 12 / 9 / 2025 ),DAT
63,kos,PER
63,##ter,ORG
63,denpasar,GPE
63,denpasar,GPE
63,sungai badung,LOC
63,gubernur bali,NOR
63,dua,CRD
63,denpasar,GPE
63,denpasar,GPE
63,bali,GPE
63,kos,PER
63,##ter,ORG
63,kawasan heri,LOC
63,tage denpasar,LOC
63,jalan sulawesi,LOC
63,denpasar,GPE
63,bali,GPE
63,empat,CRD
63,detikbali,ORG
63,kamis,DAT
63,batik,PRD
63,tni,NOR
63,badan nasional penanggulangan bencana,NOR
63,bnpb,NOR
63,provinsi bali,GPE
63,satu pekan,QTY
63,bali,GPE
63,rabu ( 10 / 9 ),DAT
64,bali,GPE
64,kawasan,LOC
64,sanur,LOC
64,jalan bumiayu,LOC
64,sanur,GPE
64,denpasar,GPE
64,perahu,PRD
64,minggu ( 22 / 2 ),DAT
64,desember,DAT
64,22. 00 wita,TIM
64,01. 00 wita,TIM
64,10,TIM
64,01. 00,TIM
64,wayan kecor,PER
64,jalan bumiayu,LOC
64,selasa ( 24 / 2 / 2026 ),DAT
64,jalan bumiayu iii,LOC
64,09. 00 wita,TIM
64,tim sar samapta polda bali,NOR
64,bpbd kota denpasar,NOR
64,14,CRD
64,personel,QTY
64,empat,CRD
64,kano,QTY
64,satu,CRD
64,perahu,PRD
64,karet,QTY
64,el,PER
64,##uar,PER
64,jalan pungutan,LOC
64,jalan danau tamblingan,LOC
64,jalan bumiayu,LOC
64,5,CRD
64,utara,LOC
64,7,CRD
64,koordinator,NOR
64,sar,ORG
64,gede sutrawan,PER
64,wayan yadh,PER
64,staf villa b3,ORG
64,tim sar,ORG
64,desember,PER
64,swiss,GPE
64,wayan yadhi,PER
64,dinas pupr kota denpasar,NOR
64,##uum jet,EVT
64,detikbali,ORG
112,banjir rob,EVT
112,pemkot mataram,NOR
112,##bag,ORG
112,pemerintah kota ( pemkot ) mataram,NOR
112,banjir rob,EVT
112,bugis,GPE
112,kecamatan ampenan,GPE
112,geobag,PRD
112,batu boul,PRD
112,1 kilome,QTY
112,geobag,PRD
112,bws,ORG
112,wali kota mataram,NOR
112,mohan roliskana,PER
112,banjir rob,EVT
112,ampenan,LOC
112,kamis ( 22 / 1 / 2026 ),DAT
112,pemkot mataram,NOR
112,batu boulder,PRD
112,2026,DAT
112,batu boulder,PRD
112,balai wilayah sungai,ORG
112,bws,ORG
112,batu boul,PRD
112,bws,ORG
112,pemkot mataram,NOR
112,bugis,GPE
112,bpbd,ORG
112,dinsos,ORG
112,mohan,PER
112,18,CRD
112,lima meter,QTY
112,kamis,DAT
112,18,CRD
112,satu,CRD
112,rusunawa,LOC
112,bintaro,LOC
112,mohan,PER
112,kepala dinas pupr kota mataram,NOR
112,lale widiahning,PER
112,geobag,PRD
112,batu boulder,PRD
112,pemkot,ORG
112,bws,ORG
112,bws,ORG
112,batu boulder,LOC
112,batu bo,PRD
112,ulder,ORG
112,geobag,ORG
112,10 ribu,CRD
112,batu boulder,LOC
112,10 ribu,CRD
112,lale,PER
112,lale,PER
112,geo,PRD
112,##bag,ORG
112,batu boulder,LOC
112,1 kilometer,QTY
112,is,PER
112,pondok prasi,ORG
112,rp 400 juta,MON
113,kampung bugis,GPE
113,ampenan,GPE
113,kota mataram,GPE
113,nusa tenggara barat,GPE
113,ntb,GPE
113,ratnawati,PER
113,kampung,GPE
113,bugis,LOC
113,ampenan,GPE
113,kota mataram,GPE
113,detikbali,ORG
113,jumat ( 23 / 1 / 2026 ),DAT
113,ratnawati,PER
113,pemerintah,NOR
113,pemerintah kota ( pemkot ) mataram,NOR
113,kampung bugis,LOC
113,tal,PER
113,25,CRD
113,kepala,QTY
113,kk,QTY
113,lingkungan,LOC
113,buugis,LOC
113,ampenan,GPE
113,18,CRD
113,5 meter,QTY
113,rabu ( 21 / 1 / 2026 ),DAT
113,##tis,ORG
113,kepala dinas kesehatan ( dinkes ) kota mataram,NOR
113,emirald isfihan,PER
113,pmt,PRD
113,emirald,PER
113,jumat ( 23 / 1 / 2026 ),DAT
113,emirald,PER
113,kedua,ORD
113,k,PER
113,desa perampuan,GPE
113,desa perampuan,GPE
113,kecamatan labuapi,GPE
113,lombok barat,GPE
113,rohim,PER
113,rabu ( 21 / 1 / 2026 ),DAT
113,sepeda motor,PRD
113,jumat ( 23 / 1 / 2026 ),DAT
113,perumahan pepabri,LOC
113,puskesmas,NOR
113,suwadi,PER
113,la,PER
113,in,PER
113,kepala dinas kesehatan ( dinkes ) lombok barat,NOR
113,erny suryana,PER
113,erny,PER
113,erny,PER
113,bubuk aba,LOC
113,##te,PRD
114,pemerintah kota ( pemkot ) mataram,NOR
114,banjir,EVT
114,lingkungan,LOC
114,bugis,GPE
114,kecamatan ampenan,GPE
114,kota mataram,GPE
114,nusa tenggara barat,GPE
114,ntb,GPE
114,tujuh hari,QTY
114,600,CRD
114,plt kepala dinas sosial ( dinsos,NOR
114,kota mataram,NOR
114,samsul adnan,PER
114,jumat ( 23 / 1 / 2026 ),DAT
114,samsul,PER
114,tim tagana,ORG
114,bp,NOR
114,##bd,ORG
114,dinas sosial mataram,NOR
114,pemkot mataram,NOR
114,samsul,PER
114,tujuh hari,QTY
114,rp 100 juta,MON
114,mb,LOC
114,##ukaan,ORG
114,bmkg,ORG
114,tujuh hari,QTY
114,pemkot mataram,NOR
114,banjir,EVT
114,bugis,GPE
114,kecamatan ampenan,GPE
114,geo,PRD
114,##bag,LOC
114,batu boulder,PRD
114,1 kilometer,QTY
114,geobag,LOC
114,pemkot mataram,NOR
114,batu boulder,PRD
114,2026,DAT
114,batu boulder,PRD
114,balai wilayah sungai,ORG
114,bws,ORG
114,bws,ORG
114,wali kota mataram,NOR
114,mohan roliskana,PER
114,banjir rob,EVT
114,ampenan,LOC
114,kamis ( 22 / 1 / 2026 ),DAT
115,mataram,GPE
115,badan penanggulangan bencana daerah ( bpbd ) mataram,NOR
115,800 kartu keluarga ( kk,QTY
115,4. 000,CRD
115,sungai jangkok,LOC
115,800 kk,QTY
115,banjir,LOC
115,sungai jangkok,LOC
115,kopajali jempong baru,LOC
115,tanjung,GPE
115,karang,LOC
115,ampenan selatan,GPE
115,penghulu agung,LOC
115,kelurahan bintaro,GPE
115,ampenan,GPE
115,pelaksana tugas ( plt ) kepala pelaksana ( kalaksa ) bpbd mataram,NOR
115,muzaki,PER
115,detikbali,ORG
115,senin ( 26 / 1 / 2026 ),DAT
115,muzaki,PER
115,bugis,GPE
115,bintaro amp,LOC
115,##enan,GPE
115,18,CRD
115,muzaki,PER
115,adver,NOR
115,##tis,ORG
115,##ement pemerintah kota ( pemkot ) mataram,NOR
115,14,CRD
115,rp 65 juta,MON
115,pemkot mataram,NOR
115,banjir rob,EVT
115,bugis,GPE
115,kecamatan ampenan,GPE
115,mataram,GPE
115,ntb,GPE
115,600,CRD
115,gi,PER
115,plt kepala dinas sosial mataram,NOR
115,lalu,PER
115,samsul adnan,PER
115,samsul,PER
115,tim tagana,ORG
115,bpbd,ORG
115,dinas sosial mataram,NOR
115,s,PER
115,elain,PER
115,pemkot mataram,NOR
115,samsul,PER
115,tujuh hari,QTY
115,rp 100 juta,MON
115,rak,PER
115,bmkg,ORG
115,tujuh hari,QTY
116,pemerintah kota ( pemkot ) mataram,NOR
116,nusa tenggara barat,GPE
116,ntb,GPE
116,"49, 5 hektare ( ha )",QTY
116,dinas pertanian kota mataram,NOR
116,kecamatan sekarbela,GPE
116,kecamatan sekarbela,GPE
116,kepala dinas pertanian kota mataram,NOR
116,lalu johari,PER
116,rabu ( 28 / 1 / 2026 ),DAT
116,johari,PER
116,karang pule,LOC
116,jempong baru,LOC
116,sekarbel,LOC
116,30 hektare,QTY
116,satu minggu,QTY
116,30 hektare,QTY
116,17 hektare,QTY
116,pade,ORG
116,2 hektare,QTY
116,"16, 23 hektare",QTY
116,tani tabu suka maju,ORG
116,sinar terang,ORG
116,kembang sari,ORG
116,"0, 5 hektare",QTY
116,80 hari,QTY
116,mesin pompa,PRD
116,satu minggu,QTY
116,k,PER
116,tani kembang sari,ORG
116,suka maju,ORG
116,tani karang pule,ORG
116,pad,PER
116,##e,ORG
116,ate,PER
116,geg,PER
116,##untur,ORG
116,pok,PER
116,##tan karang pule,ORG
116,de ate,PER
116,geguntur,PER
116,johari,PER
116,kota,GPE
116,mataram,GPE
116,800 kepala keluarga ( kk,QTY
116,4,CRD
116,.,QTY
116,000,CRD
116,jiwa,QTY
116,sungai jangkok,LOC
116,pong baru,LOC
116,tanjung karang,GPE
116,ampenan selatan,GPE
116,kelurahan bintaro,GPE
116,800 kk,QTY
116,sungai jangkok,LOC
116,kopajali jempong baru,LOC
116,tanjung karang,GPE
116,ampenan selatan,GPE
116,penghulu agung,LOC
116,kelurahan bintaro,GPE
116,amp,PER
116,##enan,ORG
116,pelaksana tugas ( plt ) kalak bpbd kota mataram,NOR
116,muzaki,PER
116,detikbali,ORG
116,senin ( 26 / 1 / 2026 ),DAT
116,pemkot mataram,NOR
116,14 hari,QTY
116,rp 65 juta,MON
117,banjir rob,EVT
117,bugis,GPE
117,kecamatan ampenan,GPE
117,kota mataram,GPE
117,20,CRD
117,5 meter,QTY
117,20,CRD
117,pelaksana tugas ( plt ) kalak badan penanggulangan bencana d,NOR
117,aer,NOR
117,##ah,ORG
117,bpbd ) kota mataram,NOR
117,muzaki,PER
117,jumat ( 30 / 1 / 2026 ),DAT
117,muz,PER
117,##aki,ORG
117,banjir rob,EVT
117,20,CRD
117,tiga,CRD
117,bintaro,LOC
117,muzaki,PER
117,dinas perkim,NOR
117,bnpb,NOR
117,rp 15 juta,MON
117,rp 30 juta,MON
117,rp 65 juta,MON
117,bnpb,NOR
117,##r,ORG
117,muzaki,PER
117,banjir rob,EVT
117,bpbd kota,NOR
117,mataram,ORG
117,20,CRD
117,kecamatan sekarbela,GPE
117,ampenan,GPE
117,monjok,GPE
117,mataram,GPE
117,bpbd mataram,NOR
117,800 kepala,QTY
117,kk,QTY
117,4. 000,CRD
117,sungai jangkok,LOC
117,pemkot mataram,NOR
117,banjir rob,EVT
117,lingkungan bugis,LOC
117,kecamatan ampenan,GPE
117,mataram,GPE
117,ntb,GPE
117,##tis,ORG
117,600,QTY
117,plt kepala dinas sosial (,NOR
117,dinsos ) kota mataram,NOR
117,samsul adnan,PER
117,samsul,PER
117,tujuh,QTY
117,rp 100 juta,MON
117,ks,ORG
118,pemerintah kota ( pemkot ) mataram,NOR
118,batu boulder,LOC
118,banjir,EVT
118,pantai loang baloq,LOC
118,kecamatan sekarbela,GPE
118,kota mataram,GPE
118,buk,NOR
118,kadis pupr,NOR
118,pantai loang baloq,LOC
118,batu boulder,LOC
118,kepala dinas pariwisata ( dispar ) mataram,NOR
118,cahya samudra,PER
118,mataram,GPE
118,kamis ( 5 / 2 / 2026 ),DAT
118,detikbali,ORG
118,batu boulder,LOC
118,truk,PRD
118,batu boulder,PRD
118,cah,PER
118,batu boulder,PRD
118,pantai loang baloq,LOC
118,300 meter,QTY
118,rob,PER
118,pantai loang baloq,LOC
118,cahya,PER
118,pupr mataram,ORG
118,batu boulder,PRD
118,pantai mataram,LOC
118,pantai boom ampenan,LOC
118,pantai gading,LOC
118,pemerintah,NOR
118,mataram,GPE
118,badan penanggulangan bencana,NOR
118,daerah,ORG
118,( bpbd ) mataram,NOR
118,800,CRD
118,( kk,QTY
118,4. 000,CRD
118,banjir,EVT
118,sungai jangkok,LOC
118,800 kk,QTY
118,sungai jangkok,LOC
118,kopajali jempong baru,LOC
118,tanjung,GPE
118,karang,LOC
118,ampenan selatan,GPE
118,penghulu agung,LOC
118,kelurahan,GPE
118,bin,LOC
118,taro,PER
118,ampenan,PER
118,plt kalak bpbd,NOR
118,mataram,ORG
118,muzaki,PER
118,detikbali,ORG
118,muzaki,PER
118,bugis,GPE
118,bintaro,LOC
118,ampenan,GPE
118,20,CRD
118,yan,PER
118,muzaki,PER
119,kota,GPE
119,mataram,GPE
119,dua hari,QTY
119,senin ( 23 / 2 / 2026 ),DAT
119,detik,ORG
119,##bali,LOC
119,jalan dr sudjono,LOC
119,lingkar selatan,LOC
119,sekar,GPE
119,##bela,LOC
119,taman loang baloq,LOC
119,fahrul,PER
119,mataram,GPE
119,detikbali,ORG
119,selasa ( 24 / 2 / 2026 ),DAT
119,fahrul,PER
119,jalan sudjono,LOC
119,motor,PRD
119,##tis,ORG
119,indah,PER
119,mataram,GPE
119,taman loang baloq,LOC
119,jalan lingkar selatan,LOC
119,senin,DAT
119,taman loang baloq,LOC
119,jalan dr sudjono,LOC
119,mapak,LOC
119,sekarbela,LOC
119,bmkg stasiun meteorologi zainuddin,ORG
119,abdul madjid,PER
119,ntb,GPE
119,22 - 27 februari 2026,DAT
119,##jo,PRD
119,kelvin,PRD
119,ntb,GPE
119,ntb,GPE
119,g,PER
119,ntb,GPE
119,kepala stasiun meteorologi zam,ORG
119,topan primadi,PER
119,bmkg,ORG
119,22 - 27 februari 2026,DAT
119,"1, 25 meter",QTY
119,"4, 0 meter",QTY
119,encana,PER
120,"balai besar meteorologi, klimatologi dan geofisika ( bmkg ) wilayah iii denpasar",ORG
120,2 - 9 maret 2026,DAT
120,kepala,NOR
120,bmkg wilayah iii denpasar,ORG
120,cahyo nugroho,PER
120,25 februari,DAT
120,3 maret 2026,DAT
120,bali,GPE
120,cahyo,PER
120,senin ( 2 / 3 / 2026 ),DAT
120,e perigee,PRD
120,cahyo,PER
120,bmkg,ORG
120,kawasan pesisir selatan,LOC
120,tabanan,GPE
120,pesisir,GPE
120,badung,LOC
120,pesisir,GPE
120,kota,LOC
120,denpasar,GPE
120,pesisir gianyar,LOC
120,pesisir selatan klungkung,LOC
120,tanda,PER
120,##s,PER
120,cahyo,PER
128,rumah sakit ( rs ) bhayangkara,FAC
128,hoegeng iman santoso,PER
128,kabupaten mamuju,GPE
128,sulawesi barat,GPE
128,sulbar,GPE
128,##wat,FAC
128,##d,ORG
128,detikcom,ORG
128,rs bhayangkara,FAC
128,kelurahan simboro,GPE
128,kecamatan simboro,GPE
128,k,GPE
128,epulauan,ORG
128,kamis ( 6 / 11 / 2025 ),DAT
128,19. 00 wita,TIM
128,kepala rumah sakit ( karumkit ) rs bhayangkara mamuju,ORG
128,iptu,PER
128,dr andi iqbal iskandar,PER
128,advertisement,ORG
128,andi,PER
128,igd,LOC
128,ig,LOC
128,##d,ORG
129,banjir,EVT
129,pantai tablolong,LOC
129,desa tablolong,GPE
129,kecamatan kupang barat,GPE
129,kabupaten kupang,GPE
129,nusa tenggara timur,GPE
129,ntt,GPE
129,selasa ( 4 / 2 / 2025 ),DAT
129,ra mandiri,PER
129,kepala pelaksana ( kalak ) badan penanggulangan bencana daerah ( bpbd ) kabupaten kupang,NOR
129,semmy tinenty,PER
129,selasa,DAT
129,pantai tablolong kupang,LOC
129,semmy,PER
129,rob,EVT
129,pantai tablolong,LOC
129,semmy,PER
129,70,CRD
129,70,CRD
129,pantai tablolong,LOC
129,dusun 1 - 3,LOC
129,70,CRD
129,kapolres kupang,NOR
129,akbp anak agung gde anom wirat,PER
129,wirata,PER
129,50 - 60 sentimeter ( cm ),QTY
129,1. 032,CRD
129,wirata,PER
129,s,PER
129,1. 032,CRD
129,wirata.,PER
129,wirata,PER
129,polres,NOR
129,pang,PER
129,polisi,NOR
129,wirata,PER
129,pemerintah daerah,NOR
129,ma,PER
129,wirata,PER
129,pertama,ORD
129,wirata,PER
129,senin,DAT
129,desa tablolong,GPE
129,pertama,ORD
129,wirata,PER
129,bangun posko darurat dan dapur,ORG
129,umum dinas sosial ( dinsos ),NOR
129,kabupaten,GPE
129,kupang,NOR
129,desa toblol,GPE
129,ong,PER
129,kepala dinas sosial kabupaten kupang,NOR
129,paulus liu,PER
129,selasa,DAT
129,paulus,PER
129,dinsos,ORG
129,satu,CRD
129,paulus,PER
129,dinsos,PER
129,ba,PER
129,dan penanggulangan bencana daerah (,NOR
129,bpbd ),NOR
129,kabupaten kupang,GPE
130,"badan meteorologi, klimatologi dan geofisika",ORG
130,bmkg,ORG
130,lombok,GPE
130,bima,GPE
130,nusa tenggara barat,GPE
130,ntb,GPE
130,banjir rob,EVT
130,28 februari - 1 maret 2025,DAT
130,"2, 5 meter",QTY
130,"1, 8 meter",QTY
130,lombok,GPE
130,bima,GPE
130,kepala stasiun meteorologi,ORG
130,zainuddin abdul madjid,PER
130,zam,PER
130,satria topan primadi,PER
130,rabu ( 26 / 2 / 2025 ),DAT
130,"1, 8 meter",QTY
130,23. 00 - 24. 00 wita,TIM
130,lombok,GPE
130,pesisir bima,LOC
130,24. 00 - 01. 00 wita,TIM
130,5 - 20 knots,QTY
130,pesisir lombok,LOC
130,pesisir bima,LOC
130,5 - 15 knots,QTY
130,bmkg,ORG
130,dua hari,QTY
130,kedua,CRD
130,topan,PER
130,bmkg,ORG
130,advertisement,ORG
130,pemerintah kota ( pemkot ) mataram,NOR
130,batu boul,PRD
130,tiga,CRD
130,banjir rob,EVT
130,pantai boom,LOC
130,pondok perasi,LOC
130,mapak,LOC
130,sekar,GPE
130,##bel,LOC
130,##a,GPE
130,batu boul,PRD
130,rp 600 juta,MON
130,tiga,CRD
130,satu,CRD
130,rp,MON
130,200 juta,MON
130,kepala dinas pupr kota mataram,NOR
130,lale widiahning,PER
131,"badan meteorologi, klimatologi, dan geofisika ( bmkg ) stasiun meteorologi zainuddin",ORG
131,abdul madjid,PER
131,zam,PER
131,nusa tenggara barat,GPE
131,ntb,GPE
131,lombok,GPE
131,bima,GPE
131,29 - 31 maret 2025,DAT
131,lembar,GPE
131,lombok barat,GPE
131,sape,GPE
131,bima,GPE
131,"0, 1 meter",QTY
131,"2, 5 meter",QTY
131,"1, 7 meter",QTY
131,pesisir lombok,LOC
131,pesisir bima,LOC
131,kepala stasiun meteorologi zam,ORG
131,satria topan primadi,PER
131,sabtu ( 29 / 3 / 2025 ),DAT
131,bmkg,ORG
131,"1, 7 meter",QTY
131,"1, 8 meter",QTY
131,11. 00,TIM
131,14. 00 wita,TIM
